,last_move,predicted_position,target_position,shape,region,color,steps,time,total_steps_taken
86,grip,[ 3 12],[ 3 12],U,left,yellow,10,7.035303831100464,"['left', 'left', 'left', 'left', 'down', 'left', 'down', 'left', 'down', 'grip']"
87,grip,[15  3],[15  3],X,top right,cyan,16,12.119820594787598,"['up', 'up right', 'up right', 'up right', 'up', 'up', 'up', 'up', 'right', 'right', 'right', 'right', 'up', 'right', 'right', 'grip']"
88,grip,[11 11],[11 11],U,center,green,5,3.6290342807769775,"['down', 'down', 'right', 'right', 'grip']"
89,grip,[7 8],[7 8],W,center,blue,4,2.9754703044891357,"['up', 'left', 'left', 'grip']"
90,grip,[15  2],[16  2],W,top right,yellow,14,9.794620275497437,"['right', 'right', 'up', 'right', 'up', 'up', 'up', 'up', 'right', 'up', 'right', 'right', 'up', 'grip']"
91,grip,[3 8],[3 8],P,left,blue,8,5.724446535110474,"['left', 'left', 'left', 'left', 'up', 'left', 'left', 'grip']"
92,grip,[10  9],[11  9],W,center,cyan,2,1.5352578163146973,"['right', 'grip']"
93,grip,[13 11],[13 11],W,right,blue,7,4.972054958343506,"['right', 'right', 'down', 'right', 'right', 'down', 'grip']"
94,grip,[ 9 11],[ 9 11],X,center,magenta,3,2.2299962043762207,"['down', 'down', 'grip']"
95,grip,[10 11],[10 10],P,center,red,4,2.8665761947631836,"['down', 'right', 'down', 'grip']"
96,grip,[11 13],[11 13],W,bottom,magenta,7,4.973397254943848,"['down', 'down', 'down', 'right', 'right', 'down', 'grip']"
97,grip,[11  9],[11  9],P,center,red,3,2.2390851974487305,"['right', 'right', 'grip']"
98,grip,[ 7 10],[ 7 10],Z,center,blue,4,2.939894199371338,"['down', 'left', 'left', 'grip']"
99,grip,[ 4 13],[ 4 13],P,bottom left,yellow,10,7.125257968902588,"['down', 'left', 'down', 'left', 'down', 'left', 'down', 'left', 'left', 'grip']"
100,grip,[15 11],[15 11],P,right,magenta,9,6.394467830657959,"['right', 'right', 'right', 'down', 'right', 'right', 'down', 'right', 'grip']"
101,up,[4 4],[5 4],Z,top left,cyan,20,14.203646659851074,"['left', 'up', 'up', 'up', 'left', 'left', 'up', 'left', 'left', 'up', 'down', 'up', 'down', 'up', 'down', 'up', 'down', 'up', 'down', 'up']"
102,grip,[ 5 15],[ 5 15],Z,bottom left,green,11,7.781633138656616,"['down', 'down', 'down', 'down', 'down', 'left', 'left', 'down', 'left', 'left', 'grip']"
103,grip,[10 13],[ 9 12],P,center,cyan,6,4.3138041496276855,"['down', 'down', 'down', 'down', 'right', 'grip']"
104,grip,[11 16],[12 16],U,bottom,magenta,10,6.975335121154785,"['down', 'down', 'down', 'down', 'down', 'down', 'right', 'down', 'right', 'grip']"
105,grip,[14  6],[15  6],W,right,blue,9,6.309087514877319,"['right', 'right', 'right', 'right', 'up', 'right', 'up', 'up', 'grip']"
106,grip,[ 8 14],[ 8 14],U,bottom,cyan,7,4.981353998184204,"['down', 'down', 'down', 'down', 'down', 'left', 'grip']"
107,grip,[11  2],[11  2],W,top,magenta,10,7.090151309967041,"['up', 'up', 'up', 'up', 'up', 'up', 'right', 'up', 'right', 'grip']"
108,grip,[12 11],[12 11],W,center,yellow,6,4.3102781772613525,"['down', 'right', 'right', 'down', 'right', 'grip']"
109,grip,[12  9],[12  9],Z,center,blue,4,3.02700138092041,"['right', 'right', 'right', 'grip']"
110,grip,[ 2 15],[ 2 15],P,bottom left,magenta,14,10.21811032295227,"['down', 'down', 'left', 'left', 'left', 'down', 'left', 'down', 'down', 'left', 'left', 'down', 'left', 'grip']"
111,down,[9 9],[14  3],P,top right,red,20,13.612931728363037,"['up', 'down', 'up', 'down', 'up', 'down', 'up', 'down', 'up', 'down', 'up', 'down', 'up', 'down', 'up', 'down', 'up', 'down', 'up', 'down']"
112,grip,[5 9],[5 9],P,left,green,5,3.6477601528167725,"['left', 'left', 'left', 'left', 'grip']"
113,grip,[ 2 10],[2 9],P,left,magenta,9,6.337489128112793,"['left', 'left', 'left', 'left', 'left', 'left', 'down', 'left', 'grip']"
114,grip,[ 3 16],[ 2 16],U,bottom left,blue,14,9.954506158828735,"['down', 'down', 'left', 'left', 'down', 'down', 'left', 'down', 'down', 'left', 'left', 'down', 'left', 'grip']"
115,grip,[11 14],[5 2],X,top left,cyan,8,5.7908220291137695,"['down', 'down', 'down', 'down', 'down', 'right', 'right', 'grip']"
116,left,[ 3 -4],[5 6],W,left,magenta,20,13.87501859664917,"['up', 'up', 'up left', 'up', 'up', 'left', 'left', 'left', 'left', 'up', 'up', 'up', 'up', 'left', 'up', 'up', 'up', 'up', 'up', 'left']"
117,grip,[12  6],[12  6],Z,center,yellow,7,4.942339658737183,"['up', 'up', 'right', 'right', 'up', 'right', 'grip']"
118,grip,[12  2],[12  3],P,top,green,11,7.8310205936431885,"['up', 'up', 'up', 'up', 'up', 'up', 'right', 'right', 'right', 'up', 'grip']"
119,grip,[10  9],[10  9],P,center,red,2,1.4919929504394531,"['right', 'grip']"
120,up,[12 -6],[14  9],X,right,green,20,13.69235897064209,"['up', 'up', 'right', 'up', 'up', 'up', 'up', 'up', 'right', 'right', 'up', 'up', 'up', 'up', 'right', 'up', 'left', 'up', 'up', 'up']"
121,grip,[12  8],[12  8],X,center,yellow,5,3.7022881507873535,"['right', 'right', 'up', 'right', 'grip']"
122,down,[5 9],[11  2],Z,top,green,20,13.747698068618774,"['left', 'left', 'left', 'up', 'down', 'up', 'down', 'left', 'down', 'up', 'up', 'down', 'down', 'up', 'down', 'up', 'down', 'up', 'up', 'down']"
123,grip,[8 6],[7 6],U,center,cyan,5,3.6146252155303955,"['up', 'up', 'up', 'left', 'grip']"
124,grip,[13 14],[9 9],Z,center,cyan,18,12.468611478805542,"['down', 'up', 'down', 'up', 'down', 'down', 'right', 'right', 'down', 'up', 'down', 'down', 'down', 'right', 'right', 'up', 'down', 'grip']"
125,up,[ 3 -5],[3 3],U,top left,yellow,20,13.758219957351685,"['up', 'up', 'up', 'up', 'left', 'up', 'up', 'up', 'left', 'left', 'left', 'left', 'left', 'up', 'up', 'up', 'up', 'up', 'up', 'up']"
126,grip,[6 7],[6 6],U,center,cyan,6,4.221009969711304,"['up', 'up', 'left', 'left', 'left', 'grip']"
127,grip,[10 11],[11 11],Z,center,yellow,4,2.9690260887145996,"['down', 'right', 'down', 'grip']"
128,grip,[ 8 15],[ 8 15],Z,bottom,cyan,8,5.714372873306274,"['down', 'down', 'down', 'down', 'down', 'down', 'left', 'grip']"
129,grip,[3 7],[3 7],W,left,red,9,6.505056142807007,"['left', 'left', 'left', 'up', 'left', 'up', 'left', 'left', 'grip']"
130,grip,[15 11],[15 11],Z,right,yellow,18,14.247981071472168,"['right', 'right', 'right', 'right', 'down right', 'down right', 'down right', 'down right', 'down right', 'down right', 'down right', 'right', 'down', 'down right', 'down right', 'down', 'right', 'grip']"
131,grip,[11 14],[11 13],U,bottom,blue,8,5.556687355041504,"['down', 'down', 'down', 'down', 'right', 'down', 'right', 'grip']"
132,grip,[ 9 15],[ 9 15],T,bottom,magenta,7,5.054703712463379,"['down', 'down', 'down', 'down', 'down', 'down', 'grip']"
133,grip,[11  3],[11  2],P,top,magenta,9,6.415269374847412,"['up', 'up', 'up', 'up', 'up', 'up', 'right', 'right', 'grip']"
134,grip,[5 6],[5 6],U,left,green,8,5.653472661972046,"['up', 'up', 'left', 'up', 'left', 'left', 'left', 'grip']"
135,grip,[5 6],[5 6],U,left,yellow,8,5.690953493118286,"['up', 'up', 'up', 'left', 'left', 'left', 'left', 'grip']"
136,grip,[6 3],[6 3],U,top,red,10,7.099153518676758,"['up', 'up', 'up', 'up', 'up', 'up', 'left', 'left', 'left', 'grip']"
137,down,[12 15],[14 16],W,bottom right,blue,20,15.77111530303955,"['down', 'down', 'down right', 'down right', 'down right', 'down right', 'down right', 'down right', 'down right', 'down right', 'right', 'down', 'down', 'right down', 'right', 'down', 'right down', 'right down', 'right', 'down']"
138,grip,[ 9 11],[ 9 11],W,center,red,3,2.2211267948150635,"['down', 'down', 'grip']"
139,grip,[16 13],[16 13],U,bottom right,yellow,13,9.357152700424194,"['right', 'right', 'right', 'right', 'down', 'down right', 'down', 'right', 'down', 'right', 'down', 'right', 'grip']"
140,grip,[6 7],[2 3],P,top left,red,6,4.330106019973755,"['up', 'up', 'left', 'left', 'left', 'grip']"
141,grip,[ 4 13],[ 4 13],W,bottom left,cyan,10,7.332566022872925,"['down', 'left', 'down', 'left', 'left', 'down', 'left', 'left', 'down', 'grip']"
142,grip,[8 5],[8 5],T,top,red,6,4.402234792709351,"['up', 'up', 'up', 'up', 'left', 'grip']"
143,grip,[15 11],[15 11],Z,right,yellow,9,6.399658203125,"['right', 'right', 'right', 'right', 'right', 'down', 'down', 'right', 'grip']"
144,grip,[15 16],[15 16],X,bottom right,cyan,17,12.86148452758789,"['down', 'down', 'down', 'down', 'down right', 'right', 'down', 'right', 'right down', 'right', 'right down', 'right', 'down', 'right', 'down', 'right', 'grip']"
145,grip,[15 14],[15 14],P,bottom right,green,13,9.213394403457642,"['right', 'right', 'right', 'down', 'down', 'right down', 'down', 'right', 'down', 'right', 'down', 'right', 'grip']"
146,grip,[12  6],[12  6],X,center,red,7,4.973048210144043,"['up', 'up', 'right', 'right', 'right', 'up', 'grip']"
147,grip,[6 3],[6 3],Z,top,blue,10,7.111069917678833,"['up', 'up', 'up', 'up', 'up', 'up', 'left', 'left', 'left', 'grip']"
148,grip,[ 8 14],[ 8 14],Z,bottom,magenta,7,5.056729078292847,"['down', 'down', 'down', 'down', 'down', 'left', 'grip']"
149,grip,[16 14],[16 14],P,bottom right,cyan,17,12.382216215133667,"['down', 'right', 'down', 'right', 'right', 'down', 'right', 'right', 'down', 'right', 'down', 'left', 'right', 'left', 'right', 'right', 'grip']"
150,up,[ 6 -8],[13  2],T,top right,cyan,20,14.158146381378174,"['up', 'up', 'up', 'up', 'left', 'left', 'left', 'up', 'up', 'up', 'up', 'up', 'up', 'up', 'up', 'up', 'up', 'up', 'up', 'up']"
151,grip,[ 9 11],[ 8 11],T,center,yellow,3,2.240626811981201,"['down', 'down', 'grip']"
152,grip,[13  9],[13  9],T,right,cyan,5,3.6492807865142822,"['right', 'right', 'right', 'right', 'grip']"
153,grip,[11 11],[12 11],T,center,green,5,3.6484251022338867,"['right', 'down', 'right', 'down', 'grip']"
154,up,[4 6],[ 2 10],P,left,green,20,13.629128217697144,"['up', 'left', 'up', 'left', 'left', 'left', 'up', 'up', 'up', 'left', 'down', 'down', 'down', 'down', 'down', 'up', 'up', 'down', 'up', 'up']"
155,grip,[8 3],[8 3],U,top,cyan,8,5.632748603820801,"['up', 'up', 'up', 'up', 'up', 'up', 'left', 'grip']"
156,grip,[13  9],[14  9],T,right,blue,17,11.814503908157349,"['right', 'right', 'right', 'right', 'down', 'up', 'left', 'right', 'down', 'up', 'left', 'right', 'down', 'up', 'down', 'up', 'grip']"
157,grip,[8 5],[8 5],Z,top,cyan,6,4.299594402313232,"['up', 'up', 'up', 'up', 'left', 'grip']"
158,grip,[3 3],[3 3],T,top left,red,13,9.148030042648315,"['up', 'up', 'up', 'up', 'up', 'up', 'left', 'left', 'left', 'left', 'left', 'left', 'grip']"
159,grip,[ 9 10],[ 9 10],W,center,cyan,2,1.5753302574157715,"['down', 'grip']"
160,grip,[11  3],[11  3],W,top,blue,9,6.372127532958984,"['up', 'up', 'up', 'up', 'up', 'up', 'right', 'right', 'grip']"
161,grip,[ 8 11],[ 8 11],U,center,green,4,2.917738437652588,"['down', 'left', 'down', 'grip']"
162,grip,[ 9 10],[ 9 10],Z,center,cyan,2,1.5682346820831299,"['down', 'grip']"
163,grip,[ 8 11],[ 9 11],T,center,cyan,4,2.9943034648895264,"['down', 'down', 'left', 'grip']"
164,grip,[10  3],[10  3],X,top,yellow,8,5.619822263717651,"['up', 'up', 'up', 'up', 'up', 'up', 'right', 'grip']"
165,grip,[15 13],[ 7 10],U,center,red,11,7.753992080688477,"['down', 'right', 'right', 'down', 'right', 'right', 'right', 'down', 'right', 'down', 'grip']"
166,down,[5 7],[4 6],T,left,blue,20,13.9084153175354,"['up', 'up', 'left', 'up', 'left', 'left', 'down', 'up', 'left', 'down', 'up', 'down', 'up', 'down', 'up', 'down', 'up', 'down', 'up', 'down']"
167,grip,[6 4],[6 4],X,top,red,9,6.396597385406494,"['up', 'up', 'up', 'up', 'up', 'left', 'left', 'left', 'grip']"
168,grip,[ 7 16],[ 7 16],Z,bottom,cyan,10,7.0917253494262695,"['down', 'down', 'down', 'down', 'down', 'down', 'down', 'left', 'left', 'grip']"
169,grip,[ 7 12],[ 7 12],X,center,red,6,4.2965474128723145,"['down', 'down', 'down', 'left', 'left', 'grip']"
170,grip,[7 3],[7 3],T,top,red,9,6.427272796630859,"['up', 'up', 'up', 'up', 'up', 'up', 'left', 'left', 'grip']"
171,grip,[ 3 14],[ 3 14],U,bottom left,red,12,8.35004734992981,"['down', 'down', 'left', 'down', 'left', 'left', 'down', 'left', 'down', 'left', 'left', 'grip']"
172,grip,[16  6],[16  6],W,right,magenta,11,7.729928016662598,"['right', 'right', 'right', 'right', 'right', 'right', 'up', 'up', 'up', 'right', 'grip']"
173,grip,[ 4 16],[ 4 16],W,bottom left,cyan,13,9.448318004608154,"['down', 'down', 'down', 'down', 'left', 'left', 'down', 'left', 'down', 'left', 'down', 'left', 'grip']"
174,grip,[4 5],[4 5],Z,top left,green,10,7.030864238739014,"['up', 'up', 'up', 'up', 'left', 'left', 'left', 'left', 'left', 'grip']"
175,grip,[15 11],[15 11],U,right,magenta,9,6.4739954471588135,"['right', 'right', 'right', 'down', 'right', 'right', 'down', 'right', 'grip']"
176,grip,[ 8 15],[ 8 15],X,bottom,green,8,5.757720708847046,"['down', 'down', 'down', 'down', 'down', 'down', 'left', 'grip']"
177,grip,[13  9],[14  9],Z,right,magenta,17,11.870198965072632,"['right', 'right', 'right', 'down', 'right', 'up', 'down', 'up', 'down', 'down', 'up', 'up', 'down', 'down', 'up', 'up', 'grip']"
178,grip,[14 13],[14 13],T,bottom right,cyan,10,7.213333606719971,"['right', 'down', 'down', 'right', 'right', 'down', 'right', 'down', 'right', 'grip']"
179,grip,[10  3],[10  3],W,top,red,8,5.707443714141846,"['up', 'up', 'up', 'up', 'up', 'right', 'up', 'grip']"
180,grip,[ 5 16],[ 5 15],U,bottom left,blue,12,8.412439107894897,"['down', 'down', 'down', 'down', 'down', 'down', 'left', 'left', 'left', 'down', 'left', 'grip']"
