,last_move,predicted_position,target_position,shape,region,color,steps,time,total_steps_taken
18,down,[11  9],[12  9],U,center,green,20,14.586772918701172,"['right', 'right', 'up', 'down', 'up', 'down', 'up', 'down', 'up', 'down', 'up', 'down', 'up', 'down', 'up', 'down', 'up', 'down', 'up', 'down']"
19,grip,[15  4],[16  4],T,top right,red,12,9.022700071334839,"['up', 'right', 'up', 'right', 'up', 'right', 'right', 'up', 'right', 'right', 'up', 'grip']"
20,grip,[4 6],[4 6],W,left,red,9,6.924697399139404,"['left', 'up', 'left', 'up', 'left', 'left', 'up', 'left', 'grip']"
21,grip,[12 16],[12 16],X,bottom,blue,11,8.312453031539917,"['down', 'down', 'down', 'down', 'down', 'right', 'down', 'right', 'down', 'right', 'grip']"
22,grip,[ 5 12],[ 5 12],W,left,magenta,8,6.0074498653411865,"['down', 'left', 'down', 'left', 'left', 'down', 'left', 'grip']"
23,grip,[16  2],[16  2],P,top right,green,15,11.226966857910156,"['up', 'up', 'up', 'up', 'right', 'right', 'up', 'right', 'right', 'up', 'right', 'right', 'up', 'right', 'grip']"
24,grip,[ 7 14],[ 7 14],Z,bottom,cyan,8,6.067566156387329,"['down', 'down', 'down', 'left', 'down', 'left', 'down', 'grip']"
25,grip,[ 4 15],[ 4 15],U,bottom left,yellow,12,8.954262971878052,"['down', 'down', 'down', 'left', 'left', 'left', 'down', 'down', 'left', 'down', 'left', 'grip']"
26,up,[ 1 -3],[3 5],P,top left,magenta,20,15.420749187469482,"['up', 'up', 'left', 'left', 'up', 'left', 'up', 'left', 'left', 'up', 'left', 'left', 'up', 'up', 'up', 'left', 'up', 'up', 'up', 'up']"
27,grip,[16 12],[16 12],X,right,cyan,11,8.532147407531738,"['right', 'right', 'right', 'right', 'down', 'right', 'down', 'right', 'down', 'right', 'grip']"
28,grip,[13  7],[14  7],T,right,green,7,5.447545528411865,"['right', 'right', 'right', 'up', 'right', 'up', 'grip']"
29,grip,[ 8 14],[ 8 13],U,bottom,blue,7,6.3395164012908936,"['down', 'down', 'down', 'down', 'left', 'down', 'grip']"
30,grip,[10 10],[10 10],X,center,magenta,3,3.5493216514587402,"['down', 'right', 'grip']"
31,grip,[7 2],[7 2],Z,top,yellow,10,10.95587944984436,"['up', 'up', 'up', 'up', 'up', 'up', 'up', 'left', 'left', 'grip']"
32,grip,[14  7],[14  7],Z,right,blue,8,8.880998134613037,"['right', 'right', 'right', 'up', 'right', 'up', 'right', 'grip']"
33,grip,[ 3 16],[ 4 16],U,bottom left,green,14,15.156629085540771,"['down', 'down', 'down', 'left', 'down', 'left', 'left', 'down', 'down', 'left', 'left', 'down', 'left', 'grip']"
34,grip,[13 16],[13 16],X,bottom right,blue,12,13.14102292060852,"['down', 'down', 'down', 'down', 'right', 'down', 'right', 'down', 'right', 'down', 'right', 'grip']"
35,grip,[12  6],[12  6],Z,center,magenta,7,7.770313024520874,"['up', 'right', 'up', 'right', 'up', 'right', 'grip']"
36,grip,[6 7],[5 7],T,left,blue,6,6.728597164154053,"['up', 'left', 'left', 'up', 'left', 'grip']"
37,grip,[ 5 13],[ 5 13],Z,bottom left,blue,9,9.904955863952637,"['left', 'left', 'left', 'left', 'down', 'down', 'down', 'down', 'grip']"
38,grip,[ 6 14],[ 6 14],T,bottom,yellow,9,10.036596298217773,"['down', 'down', 'left', 'down', 'down', 'left', 'left', 'down', 'grip']"
39,grip,[12  6],[12  6],T,center,blue,7,7.758981227874756,"['up', 'up', 'right', 'right', 'up', 'right', 'grip']"
40,grip,[10 13],[10 13],Z,bottom,blue,6,6.725214004516602,"['down', 'down', 'down', 'down', 'right', 'grip']"
41,grip,[6 6],[6 6],P,center,blue,7,7.714515447616577,"['up', 'up', 'left', 'left', 'up', 'left', 'grip']"
42,grip,[ 8 15],[ 8 15],W,bottom,red,8,9.026211738586426,"['down', 'down', 'down', 'down', 'down', 'left', 'down', 'grip']"
43,grip,[6 3],[6 3],U,top,green,10,10.988274097442627,"['up', 'up', 'up', 'up', 'left', 'left', 'up', 'up', 'left', 'grip']"
44,grip,[ 2 12],[ 2 12],U,left,red,11,12.171767234802246,"['left', 'left', 'left', 'left', 'left', 'down', 'left', 'down', 'left', 'down', 'grip']"
45,grip,[16  6],[16  6],T,right,green,11,12.239976167678833,"['right', 'right', 'right', 'right', 'right', 'up', 'right', 'up', 'right', 'up', 'grip']"
46,grip,[14 13],[14 13],Z,bottom right,yellow,10,11.020906448364258,"['right', 'down', 'down', 'right', 'right', 'down', 'right', 'down', 'right', 'grip']"
47,grip,[10 10],[10 10],T,center,blue,3,3.452035665512085,"['down', 'right', 'grip']"
48,grip,[9 4],[9 4],W,top,blue,6,6.750946998596191,"['up', 'up', 'up', 'up', 'up', 'grip']"
49,grip,[14  3],[14  3],P,top right,red,12,13.146568775177002,"['up', 'up', 'up', 'up', 'right', 'right', 'up', 'right', 'right', 'up', 'right', 'grip']"
50,grip,[13 13],[13 13],X,bottom right,red,9,9.850880146026611,"['down', 'right', 'down', 'right', 'right', 'down', 'right', 'down', 'grip']"
51,grip,[2 9],[2 9],U,left,yellow,8,8.873023509979248,"['left', 'left', 'left', 'left', 'left', 'left', 'left', 'grip']"
52,grip,[6 3],[6 2],T,top,yellow,10,10.965680599212646,"['up', 'up', 'up', 'up', 'up', 'left', 'up', 'left', 'left', 'grip']"
53,grip,[ 3 15],[ 3 15],U,bottom left,magenta,13,15.017466306686401,"['left', 'down', 'down', 'left', 'down', 'down', 'left', 'left', 'down', 'left', 'down', 'left', 'grip']"
54,grip,[6 2],[5 2],T,top left,yellow,11,12.090921640396118,"['up', 'up', 'up', 'up', 'up', 'left', 'up', 'left', 'left', 'up', 'grip']"
55,grip,[15 10],[15 10],Z,right,green,8,8.870785474777222,"['right', 'right', 'right', 'right', 'down', 'right', 'right', 'grip']"
56,grip,[10  6],[10  6],P,center,red,5,5.682642459869385,"['up', 'up', 'up', 'right', 'grip']"
57,grip,[11  4],[11  5],P,top,green,8,8.890916347503662,"['up', 'up', 'up', 'up', 'right', 'right', 'up', 'grip']"
58,grip,[ 6 17],[ 6 16],U,bottom,red,12,13.08110499382019,"['down', 'down', 'down', 'down', 'down', 'down', 'left', 'left', 'down', 'left', 'down', 'grip']"
59,grip,[8 6],[8 6],P,center,blue,5,5.677331924438477,"['up', 'up', 'left', 'up', 'grip']"
60,grip,[10  7],[10  7],Z,center,yellow,4,4.5740697383880615,"['up', 'up', 'right', 'grip']"
61,grip,[9 4],[10  4],T,top,magenta,6,6.85788893699646,"['up', 'up', 'up', 'up', 'up', 'grip']"
62,grip,[2 4],[2 4],X,top left,magenta,13,15.027271270751953,"['up', 'up', 'up', 'left', 'up', 'left', 'left', 'up', 'left', 'left', 'left', 'left', 'grip']"
63,grip,[ 8 16],[ 8 16],Z,bottom,green,9,9.882198810577393,"['down', 'down', 'down', 'down', 'down', 'down', 'left', 'down', 'grip']"
64,grip,[ 2 13],[ 2 13],T,bottom left,blue,12,13.150515794754028,"['left', 'left', 'left', 'left', 'down', 'down', 'left', 'down', 'left', 'left', 'down', 'grip']"
65,grip,[13 15],[13 15],P,bottom right,green,11,11.959155797958374,"['down', 'down', 'down', 'right', 'down', 'right', 'down', 'right', 'down', 'right', 'grip']"
66,grip,[10  7],[10  7],T,center,blue,4,4.539569139480591,"['up', 'right', 'up', 'grip']"
67,grip,[ 4 12],[ 5 12],U,left,blue,9,9.886001110076904,"['left', 'left', 'left', 'down', 'down', 'left', 'down', 'left', 'grip']"
68,grip,[15 14],[15 14],T,bottom right,magenta,12,13.922235012054443,"['down', 'down', 'right', 'right', 'right', 'down', 'right', 'down', 'right', 'down', 'right', 'grip']"
69,grip,[7 3],[7 3],X,top,cyan,9,9.841524124145508,"['up', 'up', 'up', 'up', 'up', 'up', 'left', 'left', 'grip']"
70,grip,[13  6],[14  6],T,right,red,8,8.956957817077637,"['right', 'right', 'up', 'right', 'up', 'right', 'up', 'grip']"
71,grip,[15 13],[15 13],T,bottom right,red,11,12.229458808898926,"['right', 'right', 'right', 'down', 'right', 'down', 'right', 'down', 'right', 'down', 'grip']"
72,grip,[ 4 11],[ 4 11],X,left,cyan,8,8.881248950958252,"['left', 'left', 'left', 'left', 'left', 'down', 'down', 'grip']"
73,grip,[10 15],[10 15],X,bottom,green,8,8.860797643661499,"['down', 'down', 'down', 'down', 'down', 'right', 'down', 'grip']"
74,grip,[ 3 11],[ 3 11],Z,left,red,9,9.918807029724121,"['left', 'left', 'left', 'left', 'left', 'down', 'down', 'left', 'grip']"
75,grip,[8 7],[8 7],T,center,green,4,4.553481101989746,"['up', 'up', 'left', 'grip']"
76,grip,[15  4],[15  4],Z,top right,green,12,13.107375144958496,"['up', 'up', 'right', 'up', 'right', 'up', 'right', 'right', 'right', 'up', 'right', 'grip']"
77,grip,[4 3],[4 3],U,top left,red,12,13.150092601776123,"['up', 'up', 'left', 'up', 'up', 'left', 'left', 'up', 'left', 'up', 'left', 'grip']"
78,grip,[4 4],[4 4],U,top left,red,11,12.007531881332397,"['left', 'up', 'up', 'left', 'up', 'left', 'up', 'left', 'up', 'left', 'grip']"
79,grip,[15  8],[15  8],P,right,green,8,8.87615156173706,"['right', 'right', 'right', 'right', 'right', 'up', 'right', 'grip']"
80,grip,[10 10],[10 10],T,center,green,3,3.531496524810791,"['right', 'down', 'grip']"
81,grip,[11  2],[11  2],U,top,cyan,10,11.096930742263794,"['up', 'up', 'up', 'up', 'up', 'up', 'right', 'up', 'right', 'grip']"
82,grip,[14  7],[14  7],Z,right,blue,8,8.907520771026611,"['right', 'right', 'right', 'up', 'right', 'up', 'right', 'grip']"
83,grip,[2 6],[2 6],P,left,red,11,12.199783086776733,"['left', 'left', 'up', 'left', 'left', 'up', 'up', 'left', 'left', 'left', 'grip']"
84,grip,[16 12],[16 12],T,right,magenta,11,12.120105743408203,"['right', 'right', 'right', 'right', 'right', 'down', 'right', 'down', 'down', 'right', 'grip']"
85,grip,[ 2 13],[ 2 13],Z,bottom left,blue,12,13.165670394897461,"['left', 'left', 'left', 'down', 'down', 'down', 'left', 'left', 'left', 'down', 'left', 'grip']"
86,grip,[15  3],[15  3],P,top right,blue,13,14.21679425239563,"['up', 'up', 'up', 'up', 'right', 'right', 'right', 'up', 'right', 'right', 'up', 'right', 'grip']"
87,grip,[13 14],[13 14],W,bottom right,magenta,10,11.742193222045898,"['down', 'down', 'down', 'right', 'down', 'right', 'down', 'right', 'right', 'grip']"
88,grip,[ 6 15],[ 6 15],W,bottom,blue,10,11.022319316864014,"['down', 'down', 'down', 'left', 'down', 'down', 'left', 'down', 'left', 'grip']"
89,grip,[2 5],[2 5],W,top left,red,12,13.091731309890747,"['left', 'up', 'left', 'up', 'up', 'left', 'left', 'left', 'up', 'left', 'left', 'grip']"
90,grip,[16 16],[16 16],T,bottom right,cyan,15,17.207979202270508,"['down', 'down', 'down', 'down', 'right', 'right', 'right', 'right', 'down', 'right', 'down', 'right', 'down', 'right', 'grip']"
91,down,[7 7],[7 7],W,center,green,20,21.48802924156189,"['up', 'up', 'left', 'left', 'up', 'down', 'up', 'down', 'up', 'down', 'up', 'down', 'up', 'down', 'up', 'down', 'up', 'down', 'up', 'down']"
92,grip,[ 7 13],[ 7 13],W,bottom,green,7,7.952228784561157,"['down', 'down', 'down', 'left', 'down', 'left', 'grip']"
93,grip,[ 4 15],[ 4 14],U,bottom left,cyan,12,13.9700608253479,"['down', 'down', 'left', 'left', 'down', 'down', 'down', 'left', 'left', 'left', 'down', 'grip']"
94,grip,[13 16],[13 16],U,bottom right,green,12,13.228586912155151,"['down', 'down', 'down', 'down', 'right', 'down', 'right', 'right', 'down', 'down', 'right', 'grip']"
95,grip,[6 4],[6 4],T,top,cyan,9,10.002721548080444,"['up', 'up', 'up', 'up', 'up', 'left', 'left', 'left', 'grip']"
96,grip,[6 2],[6 2],W,top,blue,11,12.038460493087769,"['up', 'up', 'up', 'up', 'up', 'up', 'left', 'left', 'left', 'up', 'grip']"
97,grip,[13  7],[13  7],X,right,green,7,7.7409348487854,"['right', 'right', 'right', 'up', 'right', 'up', 'grip']"
98,grip,[3 6],[3 6],P,left,blue,10,10.920673608779907,"['left', 'up', 'left', 'up', 'left', 'left', 'left', 'up', 'left', 'grip']"
99,grip,[11  2],[11  2],W,top,magenta,10,10.938087940216064,"['up', 'up', 'up', 'up', 'up', 'up', 'right', 'up', 'right', 'grip']"
100,grip,[5 4],[5 3],P,top left,yellow,12,13.201022863388062,"['up', 'up', 'up', 'left', 'up', 'left', 'up', 'left', 'left', 'right', 'left', 'grip']"
101,grip,[9 4],[9 4],X,top,cyan,6,6.702418088912964,"['up', 'up', 'up', 'up', 'up', 'grip']"
102,grip,[7 2],[7 2],W,top,yellow,10,10.96354341506958,"['up', 'up', 'up', 'up', 'up', 'up', 'left', 'up', 'left', 'grip']"
103,grip,[6 7],[6 7],T,center,blue,6,6.728610277175903,"['up', 'left', 'left', 'up', 'left', 'grip']"
104,grip,[8 4],[8 4],Z,top,green,7,7.748058080673218,"['up', 'up', 'up', 'up', 'left', 'up', 'grip']"
105,grip,[3 2],[3 2],X,top left,green,14,15.326366424560547,"['up', 'up', 'up', 'up', 'up', 'left', 'up', 'left', 'left', 'left', 'left', 'up', 'left', 'grip']"
106,grip,[10 11],[10 11],U,center,green,4,4.585885524749756,"['down', 'right', 'down', 'grip']"
107,grip,[9 3],[9 3],Z,top,magenta,7,7.843268632888794,"['up', 'up', 'up', 'up', 'up', 'up', 'grip']"
108,grip,[ 8 16],[ 8 16],U,bottom,magenta,15,16.209643840789795,"['down', 'down', 'down', 'down', 'down', 'down', 'left', 'down', 'right', 'left', 'right', 'left', 'right', 'left', 'grip']"
109,grip,[ 7 16],[ 7 16],U,bottom,blue,10,10.987996101379395,"['down', 'down', 'down', 'down', 'down', 'down', 'left', 'down', 'left', 'grip']"
110,grip,[ 4 14],[ 4 14],T,bottom left,magenta,11,12.658150434494019,"['down', 'left', 'down', 'left', 'down', 'left', 'down', 'left', 'down', 'left', 'grip']"
111,grip,[ 5 15],[ 5 15],T,bottom left,green,11,12.055044889450073,"['down', 'down', 'down', 'left', 'down', 'left', 'left', 'down', 'left', 'down', 'grip']"
112,grip,[ 4 16],[ 4 16],W,bottom left,blue,13,14.244503259658813,"['down', 'down', 'left', 'down', 'left', 'left', 'down', 'down', 'left', 'down', 'left', 'down', 'grip']"
113,grip,[12  7],[12  7],X,center,cyan,6,6.7145044803619385,"['right', 'up', 'right', 'right', 'up', 'grip']"
114,grip,[10  3],[10  3],Z,top,blue,8,8.83051609992981,"['up', 'up', 'up', 'up', 'up', 'right', 'up', 'grip']"
115,grip,[14 11],[15 11],T,right,yellow,8,8.861374616622925,"['right', 'right', 'right', 'down', 'right', 'down', 'right', 'grip']"
116,grip,[15 15],[15 15],X,bottom right,cyan,13,14.91391134262085,"['down', 'down', 'down', 'right', 'right', 'down', 'right', 'right', 'down', 'down', 'right', 'right', 'grip']"
117,grip,[4 2],[5 2],T,top left,green,13,14.159535884857178,"['up', 'up', 'up', 'up', 'left', 'up', 'left', 'up', 'left', 'left', 'up', 'left', 'grip']"
118,grip,[2 5],[2 5],Z,top left,red,12,13.12793517112732,"['left', 'up', 'left', 'left', 'up', 'up', 'left', 'left', 'up', 'left', 'left', 'grip']"
119,grip,[14  5],[14  5],X,top right,cyan,10,11.57994294166565,"['up', 'up', 'right', 'right', 'up', 'right', 'right', 'up', 'right', 'grip']"
120,grip,[10 15],[10 14],U,bottom,yellow,8,8.84287977218628,"['down', 'down', 'down', 'down', 'down', 'down', 'right', 'grip']"
121,grip,[ 7 16],[ 8 16],U,bottom,magenta,10,10.946205139160156,"['down', 'down', 'down', 'down', 'down', 'down', 'left', 'down', 'left', 'grip']"
122,grip,[3 8],[3 8],T,left,red,8,8.784921646118164,"['left', 'left', 'left', 'up', 'left', 'left', 'left', 'grip']"
123,grip,[ 8 10],[ 8 10],U,center,blue,3,3.5033905506134033,"['down', 'left', 'grip']"
124,grip,[9 6],[8 6],W,center,blue,4,4.60628604888916,"['up', 'up', 'up', 'grip']"
125,grip,[14 16],[14 16],X,bottom right,blue,13,14.188801050186157,"['down', 'down', 'down', 'down', 'right', 'right', 'down', 'right', 'right', 'down', 'down', 'right', 'grip']"
126,grip,[11 10],[11 10],T,center,cyan,4,4.564676284790039,"['right', 'down', 'right', 'grip']"
127,grip,[ 9 15],[ 9 14],P,bottom,red,9,9.896168947219849,"['down', 'down', 'down', 'down', 'down', 'down', 'left', 'right', 'grip']"
128,grip,[ 8 16],[ 8 16],U,bottom,green,9,9.874778747558594,"['down', 'down', 'down', 'down', 'down', 'down', 'down', 'left', 'grip']"
129,up,[8 8],[8 9],P,center,cyan,20,21.485387325286865,"['up', 'left', 'down', 'up', 'down', 'up', 'down', 'up', 'down', 'up', 'down', 'up', 'down', 'up', 'down', 'up', 'down', 'up', 'down', 'up']"
130,grip,[11  2],[11  2],Z,top,magenta,10,10.945732831954956,"['up', 'up', 'up', 'up', 'up', 'up', 'right', 'up', 'right', 'grip']"
131,grip,[13 16],[13 16],T,bottom right,cyan,12,13.894455909729004,"['down', 'down', 'down', 'down', 'down', 'right', 'down', 'right', 'right', 'down', 'right', 'grip']"
132,grip,[16 17],[16 16],P,bottom right,cyan,16,18.338897228240967,"['down', 'down', 'down', 'down', 'down', 'right', 'right', 'right', 'right', 'down', 'down', 'right', 'right', 'down', 'right', 'grip']"
133,grip,[11  7],[10  7],W,center,blue,5,5.620150089263916,"['up', 'right', 'up', 'right', 'grip']"
134,grip,[2 6],[2 6],P,left,green,11,12.051104307174683,"['left', 'left', 'left', 'up', 'up', 'left', 'left', 'up', 'left', 'left', 'grip']"
135,grip,[16  9],[16  9],X,right,cyan,8,8.990245342254639,"['right', 'right', 'right', 'right', 'right', 'right', 'right', 'grip']"
136,grip,[12 13],[12 13],X,bottom,yellow,8,8.86166501045227,"['down', 'down', 'down', 'right', 'right', 'right', 'down', 'grip']"
137,grip,[4 9],[4 9],X,left,green,6,6.862451553344727,"['left', 'left', 'left', 'left', 'left', 'grip']"
138,grip,[4 9],[5 9],T,left,red,6,6.6945648193359375,"['left', 'left', 'left', 'left', 'left', 'grip']"
139,grip,[4 7],[4 7],T,left,red,8,8.84931492805481,"['left', 'left', 'up', 'left', 'left', 'up', 'left', 'grip']"
140,grip,[ 9 10],[10 10],T,center,red,2,2.453030824661255,"['down', 'grip']"
141,grip,[ 5 10],[ 5 10],X,left,blue,6,6.78918194770813,"['left', 'left', 'left', 'left', 'down', 'grip']"
142,grip,[4 7],[4 7],P,left,blue,10,11.006370544433594,"['left', 'up', 'left', 'left', 'left', 'up', 'left', 'down', 'up', 'grip']"
143,grip,[10  4],[10  4],T,top,magenta,7,7.857231855392456,"['up', 'up', 'up', 'up', 'right', 'up', 'grip']"
144,grip,[3 7],[3 6],U,left,cyan,9,10.05088210105896,"['left', 'left', 'left', 'up', 'left', 'up', 'left', 'left', 'grip']"
145,grip,[15  5],[15  5],Z,top right,magenta,11,12.734443187713623,"['up', 'up', 'up', 'right', 'right', 'right', 'up', 'right', 'right', 'right', 'grip']"
146,grip,[ 5 14],[ 5 14],Z,bottom left,red,10,10.96064829826355,"['down', 'down', 'left', 'down', 'left', 'down', 'left', 'down', 'left', 'grip']"
147,grip,[ 2 14],[ 2 14],Z,bottom left,magenta,13,14.870650291442871,"['left', 'left', 'left', 'down', 'down', 'down', 'left', 'left', 'down', 'left', 'down', 'left', 'grip']"
148,up,[ 5 -7],[7 4],T,top,blue,20,21.50215983390808,"['up', 'up', 'up', 'left', 'left', 'up', 'left', 'left', 'up', 'up', 'up', 'up', 'up', 'up', 'up', 'up', 'up', 'up', 'up', 'up']"
149,grip,[11 15],[12 15],P,bottom,cyan,9,9.982583045959473,"['down', 'down', 'down', 'down', 'down', 'right', 'down', 'right', 'grip']"
150,grip,[12 12],[12 12],Z,center,cyan,7,7.740961790084839,"['down', 'down', 'right', 'right', 'down', 'right', 'grip']"
151,grip,[4 5],[4 5],U,top left,red,10,11.063437700271606,"['left', 'up', 'left', 'up', 'up', 'left', 'left', 'up', 'left', 'grip']"
152,grip,[3 7],[3 7],P,left,green,9,9.908426523208618,"['left', 'left', 'left', 'up', 'left', 'up', 'left', 'left', 'grip']"
153,grip,[ 4 10],[ 5 10],U,left,yellow,7,7.858919143676758,"['left', 'left', 'left', 'left', 'down', 'left', 'grip']"
154,grip,[2 4],[2 4],T,top left,magenta,13,14.976967811584473,"['up', 'up', 'left', 'left', 'up', 'left', 'up', 'left', 'left', 'up', 'left', 'left', 'grip']"
155,left,[8 2],[9 3],P,top,red,20,21.443103551864624,"['up', 'up', 'up', 'up', 'up', 'up', 'left', 'up', 'right', 'left', 'right', 'left', 'right', 'left', 'right', 'left', 'right', 'left', 'right', 'left']"
156,grip,[9 2],[8 2],T,top,blue,8,8.770894289016724,"['up', 'up', 'up', 'up', 'up', 'up', 'up', 'grip']"
157,grip,[7 3],[7 3],P,top,yellow,9,9.93108344078064,"['up', 'up', 'up', 'up', 'up', 'left', 'up', 'left', 'grip']"
158,grip,[3 6],[3 6],Z,left,magenta,10,10.969096183776855,"['left', 'up', 'left', 'up', 'left', 'up', 'left', 'left', 'left', 'grip']"
159,grip,[12  4],[12  4],W,top,yellow,9,9.968947410583496,"['up', 'up', 'up', 'right', 'up', 'right', 'up', 'right', 'grip']"
160,grip,[15  5],[15  5],T,top right,red,11,12.01774287223816,"['up', 'right', 'up', 'right', 'right', 'right', 'up', 'right', 'up', 'right', 'grip']"
161,up,[ 2 -4],[5 5],U,top left,red,20,21.35835337638855,"['left', 'up', 'up', 'left', 'up', 'left', 'left', 'left', 'up', 'up', 'up', 'up', 'left', 'left', 'up', 'up', 'up', 'up', 'up', 'up']"
162,grip,[13 10],[13 10],W,right,green,6,6.691033840179443,"['right', 'right', 'right', 'right', 'down', 'grip']"
163,grip,[12 12],[12 12],U,center,blue,7,7.73799204826355,"['down', 'down', 'right', 'down', 'right', 'right', 'grip']"
164,grip,[2 3],[2 3],X,top left,blue,14,15.21520185470581,"['up', 'up', 'up', 'up', 'left', 'left', 'left', 'up', 'left', 'left', 'up', 'left', 'left', 'grip']"
165,grip,[5 6],[5 6],P,left,blue,8,8.891754150390625,"['up', 'left', 'left', 'up', 'up', 'left', 'left', 'grip']"
166,grip,[8 2],[8 2],U,top,red,9,9.94828486442566,"['up', 'up', 'up', 'up', 'left', 'up', 'up', 'up', 'grip']"
167,grip,[ 9 15],[ 9 15],U,bottom,yellow,7,7.861304044723511,"['down', 'down', 'down', 'down', 'down', 'down', 'grip']"
168,grip,[ 7 11],[ 7 11],X,center,blue,5,5.770312786102295,"['down', 'left', 'down', 'left', 'grip']"
169,grip,[11 12],[12 12],P,center,magenta,6,6.743422269821167,"['down', 'down', 'right', 'right', 'down', 'grip']"
170,right,[12 16],[14 16],W,bottom right,cyan,20,22.624375820159912,"['down', 'down', 'down', 'down', 'down', 'down', 'right', 'right', 'right', 'down', 'right', 'left', 'left', 'left', 'right', 'right', 'left', 'right', 'left', 'right']"
171,grip,[15 13],[15 13],W,bottom right,cyan,11,12.8344407081604,"['right', 'right', 'down', 'right', 'down', 'right', 'right', 'down', 'right', 'down', 'grip']"
172,grip,[14 11],[14 11],W,right,cyan,8,8.82092547416687,"['right', 'right', 'right', 'down', 'right', 'down', 'right', 'grip']"
173,grip,[ 9 10],[ 9 10],U,center,cyan,2,2.3972156047821045,"['down', 'grip']"
174,grip,[14  5],[14  5],P,top right,green,10,10.97154974937439,"['up', 'up', 'right', 'right', 'right', 'up', 'right', 'right', 'up', 'grip']"
175,grip,[ 9 16],[ 9 16],W,bottom,yellow,8,8.797166109085083,"['down', 'down', 'down', 'down', 'down', 'down', 'down', 'grip']"
176,grip,[13 10],[13 10],T,right,cyan,6,6.722702264785767,"['right', 'right', 'right', 'right', 'down', 'grip']"
177,grip,[2 5],[2 5],X,top left,cyan,12,13.86583685874939,"['left', 'up', 'up', 'left', 'up', 'left', 'left', 'left', 'up', 'left', 'left', 'grip']"
178,grip,[6 7],[6 7],X,center,cyan,6,6.739596843719482,"['up', 'left', 'left', 'up', 'left', 'grip']"
179,grip,[4 6],[4 6],T,left,blue,9,9.929574966430664,"['left', 'up', 'left', 'up', 'left', 'left', 'up', 'left', 'grip']"
180,grip,[9 4],[9 4],X,top,red,6,6.6920881271362305,"['up', 'up', 'up', 'up', 'up', 'grip']"
181,grip,[13  7],[13  7],P,right,cyan,7,7.866341590881348,"['right', 'right', 'up', 'right', 'up', 'right', 'grip']"
182,down,[9 7],[9 7],P,center,cyan,20,21.30038571357727,"['up', 'up', 'up', 'down', 'up', 'down', 'left', 'right', 'up', 'down', 'left', 'right', 'left', 'right', 'up', 'down', 'left', 'right', 'up', 'down']"
183,grip,[14 14],[15 14],P,bottom right,yellow,11,11.974329233169556,"['down', 'right', 'down', 'down', 'right', 'right', 'right', 'down', 'down', 'right', 'grip']"
184,grip,[11 12],[11 12],P,center,red,6,6.773035764694214,"['down', 'down', 'right', 'down', 'right', 'grip']"
185,grip,[12 14],[12 14],P,bottom,yellow,9,9.951972484588623,"['down', 'down', 'down', 'right', 'down', 'right', 'right', 'down', 'grip']"
