,last_move,predicted_position,target_position,shape,region,color,steps,time,total_steps_taken
20,grip,[12  7],[12  7],W,center,red,6,1.8560163974761963,"['right', 'up', 'right', 'up', 'right', 'grip']"
21,grip,[ 6 16],[ 6 16],T,bottom,magenta,11,3.2889866828918457,"['down', 'down', 'down', 'down', 'down', 'down', 'left', 'down', 'left', 'left', 'grip']"
22,grip,[10 14],[10 14],W,bottom,green,7,2.160482168197632,"['down', 'down', 'down', 'down', 'down', 'right', 'grip']"
23,grip,[4 9],[4 9],W,left,red,6,1.8665015697479248,"['left', 'left', 'left', 'left', 'left', 'grip']"
24,grip,[ 7 15],[ 7 15],W,bottom,red,9,2.7362449169158936,"['down', 'down', 'down', 'down', 'down', 'left', 'left', 'down', 'grip']"
25,grip,[ 8 13],[ 8 13],T,bottom,blue,6,1.8473663330078125,"['down', 'down', 'down', 'down', 'left', 'grip']"
26,grip,[15  5],[15  5],U,top right,red,17,5.68279504776001,"['up right', 'up right', 'up right', 'up right', 'up right', 'up right', 'right', 'up', 'right', 'right', 'right', 'right', 'up', 'up', 'up', 'right', 'grip']"
27,grip,[15  5],[15  5],P,top right,red,11,3.297182083129883,"['right', 'right', 'up', 'right', 'up', 'right', 'up', 'right', 'right', 'up', 'grip']"
28,grip,[ 7 13],[ 7 13],Z,bottom,yellow,7,2.124864101409912,"['down', 'down', 'down', 'down', 'left', 'left', 'grip']"
29,grip,[4 6],[4 6],Z,left,green,15,5.093207836151123,"['up left', 'up', 'up left', 'up', 'left', 'up left', 'up left', 'left', 'up left', 'up left', 'left', 'up', 'left', 'left', 'grip']"
30,grip,[15  5],[15  5],P,top right,red,11,3.2913150787353516,"['up', 'up', 'right', 'right', 'right', 'up', 'right', 'right', 'up', 'right', 'grip']"
31,grip,[ 5 13],[ 5 13],P,bottom left,magenta,9,2.7978599071502686,"['down', 'left', 'down', 'down', 'left', 'down', 'left', 'left', 'grip']"
32,grip,[14 10],[14 10],Z,right,green,7,2.1349074840545654,"['right', 'right', 'right', 'right', 'right', 'down', 'grip']"
33,grip,[13 11],[13 11],U,right,yellow,7,2.1463751792907715,"['right', 'right', 'down', 'right', 'down', 'right', 'grip']"
34,grip,[6 3],[6 3],T,top,green,10,3.0135507583618164,"['up', 'up', 'up', 'up', 'up', 'up', 'left', 'left', 'left', 'grip']"
35,grip,[ 9 12],[ 9 12],Z,center,cyan,4,1.2595603466033936,"['down', 'down', 'down', 'grip']"
36,grip,[12 11],[12 11],W,center,red,6,1.8475563526153564,"['right', 'down', 'down', 'right', 'right', 'grip']"
37,grip,[ 8 12],[ 8 12],W,center,red,5,1.5486085414886475,"['down', 'down', 'down', 'left', 'grip']"
38,grip,[ 9 16],[ 9 16],W,bottom,cyan,8,2.4312376976013184,"['down', 'down', 'down', 'down', 'down', 'down', 'down', 'grip']"
39,grip,[ 6 16],[ 6 16],T,bottom,red,11,3.296196460723877,"['down', 'down', 'down', 'down', 'down', 'down', 'down', 'left', 'left', 'left', 'grip']"
40,grip,[8 6],[8 6],U,center,cyan,5,1.5514678955078125,"['up', 'up', 'up', 'left', 'grip']"
41,grip,[8 3],[8 3],U,top,red,8,2.4313833713531494,"['up', 'up', 'up', 'up', 'up', 'up', 'left', 'grip']"
42,grip,[9 4],[9 4],W,top,blue,6,1.8528950214385986,"['up', 'up', 'up', 'up', 'up', 'grip']"
43,grip,[9 7],[9 7],X,center,magenta,3,0.9790494441986084,"['up', 'up', 'grip']"
44,grip,[6 7],[6 7],P,center,red,6,1.8392443656921387,"['up', 'left', 'up', 'left', 'left', 'grip']"
45,grip,[7 5],[7 5],W,top,cyan,7,2.145400285720825,"['up', 'up', 'up', 'up', 'left', 'left', 'grip']"
46,grip,[14 14],[14 14],Z,bottom right,cyan,19,6.596345901489258,"['down right', 'down right', 'down', 'down', 'down right', 'down right', 'down right', 'right', 'down right', 'down right', 'down', 'right', 'down right', 'down', 'right', 'down', 'right', 'right', 'grip']"
47,grip,[ 4 11],[ 4 11],W,left,cyan,8,2.443909168243408,"['left', 'down', 'left', 'left', 'left', 'down', 'left', 'grip']"
48,grip,[ 5 10],[ 5 10],X,left,red,6,1.8527722358703613,"['left', 'down', 'left', 'left', 'left', 'grip']"
49,grip,[6 3],[6 3],W,top,red,10,3.0293684005737305,"['up', 'up', 'up', 'up', 'up', 'up', 'left', 'left', 'left', 'grip']"
50,grip,[2 3],[2 3],P,top left,yellow,14,4.192285537719727,"['up', 'up', 'up', 'up', 'up', 'up', 'left', 'left', 'left', 'left', 'left', 'left', 'left', 'grip']"
51,grip,[11 13],[11 13],X,bottom,yellow,7,2.138326406478882,"['down', 'down', 'down', 'right', 'down', 'right', 'grip']"
52,grip,[ 4 14],[ 4 14],T,bottom left,magenta,11,3.381934404373169,"['down', 'down', 'left', 'down', 'left', 'down', 'left', 'left', 'down', 'left', 'grip']"
53,grip,[16 16],[16 16],U,bottom right,green,15,4.457185983657837,"['down', 'right', 'down', 'right', 'down', 'right', 'down', 'down', 'down', 'right', 'down', 'right', 'right', 'right', 'grip']"
54,grip,[6 5],[6 5],X,top,cyan,8,2.44342041015625,"['up', 'up', 'up', 'left', 'up', 'left', 'left', 'grip']"
55,grip,[11  4],[11  4],Z,top,red,8,2.440230131149292,"['up', 'up', 'up', 'up', 'right', 'up', 'right', 'grip']"
56,grip,[8 6],[8 6],T,center,red,5,1.5647163391113281,"['up', 'up', 'up', 'left', 'grip']"
57,grip,[6 4],[6 4],Z,top,red,9,2.7461628913879395,"['up', 'up', 'up', 'up', 'up', 'left', 'left', 'left', 'grip']"
58,grip,[ 6 16],[ 6 16],X,bottom,cyan,11,3.3082990646362305,"['down', 'down', 'down', 'down', 'left', 'down', 'down', 'left', 'down', 'left', 'grip']"
59,grip,[ 6 15],[ 6 15],P,bottom,yellow,10,3.017838478088379,"['down', 'down', 'down', 'down', 'down', 'left', 'left', 'down', 'left', 'grip']"
60,grip,[ 5 14],[ 5 14],T,bottom left,red,10,2.9970643520355225,"['down', 'down', 'down', 'down', 'left', 'left', 'left', 'down', 'left', 'grip']"
61,grip,[10  6],[10  6],U,center,magenta,5,1.55955171585083,"['up', 'up', 'right', 'up', 'grip']"
62,grip,[ 2 12],[ 2 12],Z,left,yellow,11,3.3046858310699463,"['left', 'left', 'left', 'left', 'down', 'down', 'left', 'left', 'down', 'left', 'grip']"
63,grip,[ 7 14],[ 7 14],U,bottom,cyan,8,2.4203414916992188,"['down', 'down', 'down', 'down', 'left', 'down', 'left', 'grip']"
64,grip,[12  2],[12  2],U,top,red,11,3.299976110458374,"['up', 'up', 'up', 'up', 'up', 'up', 'right', 'up', 'right', 'right', 'grip']"
65,grip,[10 14],[10 14],T,bottom,cyan,7,2.1266613006591797,"['down', 'down', 'down', 'down', 'down', 'right', 'grip']"
66,grip,[13  9],[13  9],P,right,green,5,1.5621309280395508,"['right', 'right', 'right', 'right', 'grip']"
67,grip,[ 7 14],[ 7 14],U,bottom,cyan,8,2.425443172454834,"['down', 'down', 'down', 'left', 'down', 'left', 'down', 'grip']"
68,grip,[ 2 14],[ 2 14],W,bottom left,green,13,3.882800340652466,"['down', 'down', 'left', 'left', 'left', 'left', 'down', 'left', 'down', 'left', 'down', 'left', 'grip']"
69,grip,[13  8],[13  8],W,right,red,6,1.8619518280029297,"['right', 'right', 'right', 'up', 'right', 'grip']"
70,grip,[16  5],[16  5],W,top right,cyan,12,3.7219152450561523,"['right', 'right', 'up', 'up', 'right', 'right', 'right', 'up', 'right', 'up', 'right', 'grip']"
71,grip,[3 2],[3 2],W,top left,green,14,4.1694016456604,"['up', 'up', 'up', 'up', 'up', 'up', 'left', 'up', 'left', 'left', 'left', 'left', 'left', 'grip']"
72,grip,[ 5 12],[ 5 12],U,left,red,8,2.420823812484741,"['left', 'left', 'down', 'down', 'left', 'left', 'down', 'grip']"
73,grip,[ 9 15],[ 9 15],X,bottom,blue,7,2.121903419494629,"['down', 'down', 'down', 'down', 'down', 'down', 'grip']"
74,grip,[7 9],[7 9],Z,center,red,3,0.9801864624023438,"['left', 'left', 'grip']"
75,grip,[7 9],[7 9],P,center,yellow,3,0.9851799011230469,"['left', 'left', 'grip']"
76,grip,[15 16],[15 16],Z,bottom right,cyan,14,4.290146827697754,"['down', 'down', 'down', 'down', 'down', 'down', 'right', 'right', 'right', 'down', 'right', 'right', 'right', 'grip']"
77,grip,[ 9 15],[ 9 15],U,bottom,magenta,7,2.158717632293701,"['down', 'down', 'down', 'down', 'down', 'down', 'grip']"
78,grip,[9 7],[9 7],W,center,cyan,3,0.9743070602416992,"['up', 'up', 'grip']"
79,grip,[10  3],[10  3],T,top,red,8,2.455319881439209,"['up', 'up', 'up', 'up', 'up', 'up', 'right', 'grip']"
80,grip,[13  6],[13  6],X,right,magenta,8,2.435028076171875,"['right', 'up', 'right', 'right', 'up', 'right', 'up', 'grip']"
81,grip,[ 4 11],[ 4 11],P,left,yellow,8,2.412659168243408,"['left', 'left', 'left', 'left', 'down', 'down', 'left', 'grip']"
82,grip,[8 6],[8 6],T,center,green,5,1.5569977760314941,"['up', 'up', 'up', 'left', 'grip']"
83,grip,[ 8 13],[ 8 13],P,bottom,blue,6,1.8732452392578125,"['down', 'down', 'down', 'down', 'left', 'grip']"
84,grip,[10 14],[10 14],Z,bottom,blue,7,2.1815905570983887,"['down', 'down', 'down', 'down', 'down', 'right', 'grip']"
85,grip,[10  6],[10  6],W,center,cyan,5,1.575127124786377,"['up', 'up', 'up', 'right', 'grip']"
86,grip,[ 3 12],[ 3 12],X,left,blue,10,3.0476624965667725,"['left', 'left', 'down', 'left', 'down', 'left', 'down', 'left', 'left', 'grip']"
87,grip,[11  4],[11  4],P,top,magenta,8,2.4438812732696533,"['up', 'up', 'up', 'up', 'right', 'up', 'right', 'grip']"
88,grip,[ 4 14],[ 7 10],U,center,yellow,11,3.321958303451538,"['down', 'left', 'left', 'left', 'down', 'down', 'left', 'down', 'down', 'left', 'grip']"
89,grip,[ 5 11],[ 5 11],P,left,red,7,2.1465041637420654,"['left', 'down', 'left', 'left', 'down', 'left', 'grip']"
90,grip,[ 9 16],[ 9 16],W,bottom,blue,8,2.42594838142395,"['down', 'down', 'down', 'down', 'down', 'down', 'down', 'grip']"
91,grip,[12  3],[12  3],W,top,cyan,10,3.007680892944336,"['up', 'up', 'up', 'up', 'up', 'right', 'right', 'up', 'right', 'grip']"
92,grip,[11  4],[11  4],W,top,red,8,2.436978578567505,"['up', 'up', 'up', 'up', 'right', 'right', 'up', 'grip']"
93,grip,[6 7],[6 7],X,center,red,6,1.846827507019043,"['up', 'up', 'left', 'left', 'left', 'grip']"
94,grip,[ 6 13],[ 6 13],W,bottom,red,8,2.4542415142059326,"['down', 'down', 'down', 'left', 'left', 'down', 'left', 'grip']"
95,grip,[ 4 11],[ 4 11],T,left,yellow,8,2.4418411254882812,"['left', 'left', 'left', 'down', 'left', 'left', 'down', 'grip']"
96,grip,[ 3 10],[ 3 10],P,left,magenta,8,2.4351766109466553,"['left', 'down', 'left', 'left', 'left', 'left', 'left', 'grip']"
97,grip,[16 13],[16 13],W,bottom right,cyan,18,6.116874933242798,"['right', 'right', 'right', 'down right', 'right', 'down right', 'down', 'down right', 'down right', 'right', 'down', 'down', 'down right', 'down right', 'right', 'down', 'right', 'grip']"
98,grip,[4 6],[4 6],U,left,red,9,2.736252546310425,"['up', 'left', 'up', 'left', 'up', 'left', 'left', 'left', 'grip']"
99,grip,[10 11],[10 11],U,center,yellow,4,1.2713453769683838,"['down', 'down', 'right', 'grip']"
100,grip,[ 2 15],[ 2 15],U,bottom left,yellow,14,4.192405939102173,"['left', 'down', 'left', 'left', 'down', 'left', 'down', 'down', 'left', 'down', 'down', 'left', 'left', 'grip']"
101,grip,[9 4],[9 4],W,top,green,6,1.8449044227600098,"['up', 'up', 'up', 'up', 'up', 'grip']"
102,grip,[16 10],[16 10],P,right,blue,9,2.7244648933410645,"['right', 'right', 'right', 'right', 'right', 'down', 'right', 'right', 'grip']"
103,grip,[10 15],[10 15],W,bottom,blue,8,2.4312965869903564,"['down', 'down', 'down', 'down', 'down', 'right', 'down', 'grip']"
104,grip,[10  2],[10  2],P,top,green,9,2.7321059703826904,"['up', 'up', 'up', 'up', 'up', 'up', 'right', 'up', 'grip']"
105,grip,[ 2 10],[ 2 10],W,left,cyan,9,2.725588083267212,"['left', 'left', 'left', 'left', 'left', 'left', 'left', 'down', 'grip']"
106,grip,[15  2],[15  2],T,top right,blue,14,4.184112310409546,"['up', 'up', 'up', 'up', 'right', 'right', 'right', 'up', 'up', 'right', 'right', 'right', 'up', 'grip']"
107,grip,[ 6 16],[ 6 16],U,bottom,yellow,11,3.3218328952789307,"['down', 'down', 'down', 'down', 'down', 'left', 'down', 'left', 'left', 'down', 'grip']"
108,grip,[12 12],[12 12],W,center,blue,7,2.1431477069854736,"['down', 'right', 'right', 'down', 'right', 'down', 'grip']"
109,grip,[8 3],[8 3],Z,top,red,8,2.43293833732605,"['up', 'up', 'up', 'up', 'up', 'up', 'left', 'grip']"
110,up,[  9 -11],[8 3],U,top,blue,20,5.7853405475616455,"['up', 'up', 'up', 'up', 'up', 'up', 'up', 'up', 'up', 'up', 'up', 'up', 'up', 'up', 'up', 'up', 'up', 'up', 'up', 'up']"
111,grip,[11 13],[11 13],T,bottom,yellow,7,2.1251089572906494,"['down', 'down', 'right', 'down', 'down', 'right', 'grip']"
112,grip,[13 11],[13 11],T,right,magenta,7,2.135699987411499,"['right', 'right', 'down', 'right', 'down', 'right', 'grip']"
113,grip,[13 11],[13 11],X,right,red,7,2.118077516555786,"['right', 'right', 'right', 'down', 'down', 'right', 'grip']"
114,grip,[ 6 14],[ 6 14],U,bottom,blue,9,2.712430477142334,"['down', 'down', 'left', 'down', 'down', 'left', 'down', 'left', 'grip']"
115,grip,[16 14],[16 14],X,bottom right,green,18,5.958770275115967,"['down right', 'down', 'right down', 'right down right', 'right', 'right', 'down', 'right', 'down', 'right down', 'down right', 'right', 'down', 'right', 'down', 'right', 'right', 'grip']"
116,grip,[ 6 15],[ 6 15],U,bottom,green,10,3.028475046157837,"['down', 'down', 'down', 'left', 'down', 'down', 'left', 'left', 'down', 'grip']"
117,grip,[ 9 11],[ 9 11],W,center,red,3,0.9785606861114502,"['down', 'down', 'grip']"
118,grip,[11  8],[11  8],X,center,yellow,4,1.271735429763794,"['right', 'up', 'right', 'grip']"
119,grip,[16 16],[16 16],P,bottom right,blue,18,5.8684210777282715,"['down', 'right', 'down', 'right down right', 'right down right', 'down', 'right down', 'right', 'down', 'right', 'down', 'down', 'right', 'right', 'down', 'right', 'right', 'grip']"
120,left,[ 5 -7],[2 2],U,top left,cyan,20,5.987141847610474,"['up', 'up', 'up', 'up', 'up', 'up', 'up', 'up', 'up', 'left', 'up', 'up', 'up', 'up', 'up', 'left', 'up', 'left', 'up', 'left']"
121,grip,[ 9 12],[ 9 12],X,center,red,4,1.2740662097930908,"['down', 'down', 'down', 'grip']"
122,up,[  9 -11],[8 6],Z,center,yellow,20,5.834709882736206,"['up', 'up', 'up', 'up', 'up', 'up', 'up', 'up', 'up', 'up', 'up', 'up', 'up', 'up', 'up', 'up', 'up', 'up', 'up', 'up']"
123,grip,[3 6],[3 6],W,left,red,11,3.3954100608825684,"['up', 'left', 'up left', 'left', 'left', 'up', 'left', 'left', 'up', 'left', 'grip']"
124,grip,[ 8 13],[ 8 13],Z,bottom,yellow,6,1.8542332649230957,"['down', 'down', 'down', 'down', 'left', 'grip']"
125,grip,[ 2 15],[ 2 15],P,bottom left,red,14,4.1903159618377686,"['down', 'down', 'down', 'left', 'left', 'left', 'left', 'left', 'down', 'down', 'down', 'left', 'left', 'grip']"
126,grip,[9 3],[9 3],W,top,yellow,7,2.14074444770813,"['up', 'up', 'up', 'up', 'up', 'up', 'grip']"
127,grip,[4 7],[4 7],T,left,green,8,2.4426052570343018,"['up', 'left', 'up', 'left', 'left', 'left', 'left', 'grip']"
128,grip,[11 10],[11 10],X,center,red,4,1.2742056846618652,"['right', 'down', 'right', 'grip']"
129,grip,[2 7],[2 7],U,left,blue,10,3.0281074047088623,"['up', 'left', 'left', 'left', 'left', 'left', 'left', 'up', 'left', 'grip']"
130,grip,[ 2 15],[ 2 15],U,bottom left,red,14,4.195640563964844,"['down', 'left', 'down', 'left', 'left', 'down', 'left', 'down', 'down', 'left', 'down', 'left', 'left', 'grip']"
131,grip,[ 7 14],[ 7 14],Z,bottom,blue,8,2.449801206588745,"['down', 'down', 'down', 'down', 'down', 'left', 'left', 'grip']"
132,grip,[11 10],[11 10],U,center,magenta,4,1.273531198501587,"['right', 'down', 'right', 'grip']"
133,grip,[ 4 14],[ 4 14],Z,bottom left,red,11,3.316136598587036,"['down', 'down', 'left', 'down', 'left', 'left', 'down', 'down', 'left', 'left', 'grip']"
134,grip,[12  8],[12  8],W,center,blue,5,1.5523629188537598,"['right', 'right', 'up', 'right', 'grip']"
135,grip,[15 16],[15 16],T,bottom right,magenta,14,4.328498601913452,"['down', 'down', 'down', 'down', 'down', 'right', 'down', 'right', 'right', 'down', 'right', 'right', 'right', 'grip']"
136,grip,[5 4],[5 4],W,top left,magenta,10,3.107814073562622,"['up', 'up', 'up', 'up', 'left', 'up', 'left', 'left', 'left', 'grip']"
137,grip,[16  9],[16  9],P,right,magenta,8,2.4493327140808105,"['right', 'right', 'right', 'right', 'right', 'right', 'right', 'grip']"
138,grip,[ 8 13],[ 8 13],X,bottom,magenta,6,1.8387465476989746,"['down', 'down', 'down', 'down', 'left', 'grip']"
139,grip,[9 7],[9 7],W,center,yellow,3,0.98710036277771,"['up', 'up', 'grip']"
140,grip,[14 14],[14 14],W,bottom right,blue,12,3.6894259452819824,"['down', 'right', 'down right', 'right', 'down', 'down', 'down', 'right', 'right', 'down', 'right', 'grip']"
141,grip,[6 3],[6 3],U,top,cyan,10,3.0234057903289795,"['up', 'up', 'up', 'up', 'up', 'up', 'left', 'left', 'left', 'grip']"
142,grip,[12  2],[12  2],X,top,cyan,11,3.314760446548462,"['up', 'up', 'up', 'up', 'up', 'up', 'up', 'right', 'right', 'right', 'grip']"
143,up,[ 7 -9],[2 2],X,top left,red,20,5.824281692504883,"['up', 'up', 'up', 'up', 'up', 'up', 'up', 'up', 'left', 'left', 'up', 'up', 'up', 'up', 'up', 'up', 'up', 'up', 'up', 'up']"
144,grip,[6 3],[6 3],W,top,yellow,10,3.0262484550476074,"['up', 'up', 'up', 'up', 'up', 'up', 'left', 'left', 'left', 'grip']"
145,grip,[ 3 10],[ 3 10],Z,left,green,8,2.4329631328582764,"['left', 'left', 'left', 'left', 'down', 'left', 'left', 'grip']"
146,grip,[8 9],[8 9],P,center,red,2,0.6897037029266357,"['left', 'grip']"
147,left,[ 6 10],[ 7 10],U,center,red,20,5.834382772445679,"['down', 'left', 'left', 'left', 'down', 'up', 'down', 'up', 'right', 'left', 'down', 'up', 'right', 'left', 'right', 'left', 'down', 'up', 'right', 'left']"
148,grip,[ 8 13],[ 8 13],T,bottom,cyan,6,1.8563129901885986,"['down', 'down', 'down', 'down', 'left', 'grip']"
149,grip,[10  6],[10  6],X,center,yellow,5,1.569978952407837,"['up', 'up', 'up', 'right', 'grip']"
150,grip,[4 6],[4 6],T,left,green,10,3.133098602294922,"['up', 'up left', 'left', 'left', 'up', 'left', 'left', 'up', 'left', 'grip']"
151,grip,[11  9],[11  9],W,center,green,3,0.9829134941101074,"['right', 'right', 'grip']"
152,grip,[9 4],[9 4],Z,top,red,6,1.858978033065796,"['up', 'up', 'up', 'up', 'up', 'grip']"
153,grip,[3 6],[3 6],W,left,yellow,11,3.4235846996307373,"['up', 'up', 'left', 'up left', 'up', 'left', 'left', 'left', 'left', 'left', 'grip']"
154,grip,[ 5 13],[ 5 13],P,bottom left,red,9,2.735778331756592,"['down', 'down', 'left', 'down', 'left', 'left', 'down', 'left', 'grip']"
155,grip,[11  4],[11  4],T,top,cyan,8,2.4038991928100586,"['up', 'up', 'up', 'up', 'right', 'right', 'up', 'grip']"
156,grip,[10 11],[10 11],Z,center,red,4,1.3065581321716309,"['down', 'right', 'down', 'grip']"
157,grip,[12  5],[12  5],Z,top,green,8,2.4893529415130615,"['up', 'up', 'up', 'right', 'up', 'right', 'right', 'grip']"
158,grip,[ 3 16],[ 3 16],X,bottom left,red,14,4.27860426902771,"['down', 'down', 'down', 'down', 'down', 'left', 'left', 'down', 'left', 'down', 'left', 'left', 'left', 'grip']"
159,grip,[14 16],[14 16],X,bottom right,red,13,3.9760937690734863,"['down', 'right', 'down', 'down', 'right', 'down', 'right', 'down', 'down', 'down', 'right', 'right', 'grip']"
160,grip,[6 8],[6 8],T,center,green,5,1.591308355331421,"['left', 'up', 'left', 'left', 'grip']"
161,grip,[13  8],[13  8],P,right,red,6,1.8923707008361816,"['right', 'right', 'right', 'right', 'up', 'grip']"
162,grip,[13 13],[13 13],U,bottom right,yellow,9,2.7825124263763428,"['down', 'down', 'right', 'down', 'right', 'down', 'right', 'right', 'grip']"
163,grip,[9 4],[9 4],U,top,green,6,1.8910531997680664,"['up', 'up', 'up', 'up', 'up', 'grip']"
164,grip,[6 4],[6 4],P,top,green,9,2.785846471786499,"['up', 'up', 'up', 'up', 'up', 'left', 'left', 'left', 'grip']"
165,grip,[11  7],[11  7],Z,center,blue,7,2.4084932804107666,"['up right', 'up', 'up right', 'up', 'right', 'right', 'grip']"
166,grip,[ 8 16],[ 8 16],T,bottom,yellow,9,2.7530972957611084,"['down', 'down', 'down', 'down', 'down', 'down', 'left', 'down', 'grip']"
167,grip,[7 7],[7 7],P,center,cyan,5,1.5872178077697754,"['up', 'left', 'up', 'left', 'grip']"
168,grip,[6 7],[6 7],T,center,magenta,6,1.8856258392333984,"['up', 'up', 'left', 'left', 'left', 'grip']"
169,grip,[4 8],[4 8],U,left,magenta,7,2.15644907951355,"['up', 'left', 'left', 'left', 'left', 'left', 'grip']"
170,grip,[ 4 11],[ 4 11],T,left,green,8,2.4859840869903564,"['left', 'left', 'left', 'down', 'left', 'left', 'down', 'grip']"
171,grip,[ 6 16],[ 6 16],X,bottom,blue,11,3.3760921955108643,"['down', 'down', 'down', 'down', 'down', 'left', 'down', 'left', 'down', 'left', 'grip']"
172,grip,[15  5],[15  5],X,top right,magenta,11,3.4636740684509277,"['right', 'right', 'right', 'up', 'up', 'up', 'right', 'right', 'up', 'right', 'grip']"
173,grip,[ 9 15],[ 9 15],W,bottom,green,7,2.184420347213745,"['down', 'down', 'down', 'down', 'down', 'down', 'grip']"
174,grip,[15 10],[15 10],Z,right,cyan,8,2.452890634536743,"['right', 'right', 'right', 'right', 'right', 'down', 'right', 'grip']"
175,grip,[ 6 16],[ 6 16],T,bottom,blue,11,3.3229916095733643,"['down', 'down', 'down', 'down', 'down', 'down', 'left', 'left', 'down', 'left', 'grip']"
176,grip,[ 2 14],[ 2 14],Z,bottom left,yellow,13,3.9093446731567383,"['left', 'left', 'left', 'down', 'down', 'down', 'left', 'down', 'left', 'down', 'left', 'left', 'grip']"
177,grip,[4 5],[4 5],U,top left,cyan,10,3.1244382858276367,"['up', 'up', 'up', 'left', 'up', 'left', 'left', 'left', 'left', 'grip']"
178,grip,[ 7 16],[ 7 16],X,bottom,magenta,10,3.07027006149292,"['down', 'down', 'down', 'down', 'down', 'down', 'left', 'down', 'left', 'grip']"
179,up right,[12  5],[15  2],W,top right,red,20,7.328702449798584,"['up', 'up right', 'up right', 'up', 'right', 'up', 'right', 'right', 'up', 'up right', 'up right', 'up right', 'up right', 'up right', 'up right', 'up right', 'up right', 'up right', 'up right', 'up right']"
180,grip,[12  5],[12  5],Z,top,cyan,8,2.4711825847625732,"['up', 'up', 'up', 'right', 'right', 'up', 'right', 'grip']"
181,grip,[10 12],[10 12],P,center,cyan,5,1.58890962600708,"['down', 'down', 'right', 'down', 'grip']"
182,grip,[ 2 14],[ 2 14],W,bottom left,red,13,3.9498610496520996,"['down', 'left', 'down', 'left', 'left', 'down', 'left', 'left', 'down', 'down', 'left', 'left', 'grip']"
183,up,[  9 -11],[8 6],U,center,yellow,20,5.922398567199707,"['up', 'up', 'up', 'up', 'up', 'up', 'up', 'up', 'up', 'up', 'up', 'up', 'up', 'up', 'up', 'up', 'up', 'up', 'up', 'up']"
184,grip,[11  8],[11  8],W,center,cyan,4,1.2923643589019775,"['right', 'up', 'right', 'grip']"
185,grip,[16  9],[16  9],U,right,yellow,8,2.4705140590667725,"['right', 'right', 'right', 'right', 'right', 'right', 'right', 'grip']"
186,grip,[15  6],[15  6],P,right,magenta,10,3.0588104724884033,"['up', 'right', 'right', 'right', 'up', 'right', 'right', 'up', 'right', 'grip']"
